year,quarter,tickersymbol,value,code
2019,3,NST,45687554086.0000,30
2019,3,NST,8284600449.0000,70
2019,3,NST,8284600449.0000,72
2019,3,NST,7890761840.0000,1100
2019,3,NST,115006439375.0000,1300
2019,3,NST,283621488981.0000,1400
2019,3,NST,369550489654.0000,3100
2019,3,NST,170784429668.0000,4100
2019,3,NST,112020030000.0000,4110
2019,3,NT2,1745527940040.0000,10
2019,3,NT2,1566248020980.0000,21
2019,3,NT2,179279919060.0000,30
2019,3,NT2,161819234695.0000,70
2019,3,NT2,161819234695.0000,72
2019,3,NT2,504661082778.0000,1100
2019,3,NT2,490790416.0000,1200
2019,3,NT2,2230242889568.0000,1300
2019,3,NT2,264304179060.0000,1400
2019,3,NT2,3143533327109.0000,3100
2019,3,NT2,4209108663974.0000,4100
2019,3,NT2,2878760290000.0000,4110
2019,3,NTB,-41929355948.0000,70
2019,3,NTB,-41929355948.0000,72
2019,3,NTB,128221105.0000,1100
2019,3,NTB,725035104317.0000,1300
2019,3,NTB,6751252200.0000,1400
2019,3,NTB,3300161760444.0000,3100
2019,3,NTB,-1409487076381.0000,4100
2019,3,NTB,397795770000.0000,4110
2019,3,NTC,53865069505.0000,10
2019,3,NTC,14412473495.0000,21
2019,3,NTC,39452596010.0000,30
2019,3,NTC,45418698173.0000,70
2019,3,NTC,45418698173.0000,72
2019,3,NTC,264070582220.0000,1100
2019,3,NTC,1014058052858.0000,1200
2019,3,NTC,62494072699.0000,1300
2019,3,NTC,669202221.0000,1400
2019,3,NTC,132824621610.0000,3100
2019,3,NTC,600033275466.0000,4100
2019,3,NTC,160000000000.0000,4110
2019,3,NTH,6563583337.0000,10
2019,3,NTH,8083520259.0000,21
2019,3,NTH,-1519936922.0000,30
2019,3,NTH,-5802998938.0000,70
2019,3,NTH,-5802998938.0000,72
2019,3,NTH,2537499366.0000,1100
2019,3,NTH,6000000000.0000,1200
2019,3,NTH,775801167.0000,1300
2019,3,NTH,152242182.0000,1400
2019,3,NTH,28447465836.0000,3100
2019,3,NTH,140113698677.0000,4100
2019,3,NTH,108020530000.0000,4110
2019,3,NTL,144710160787.0000,10
2019,3,NTL,99702077622.0000,21
2019,3,NTL,45008083165.0000,30
2019,3,NTL,22909583738.0000,70
2019,3,NTL,22909583738.0000,72
2019,3,NTL,133188861594.0000,1100
2019,3,NTL,301068659241.0000,1300
2019,3,NTL,974512516066.0000,1400
2019,3,NTL,471926371024.0000,3100
2019,3,NTL,1038901168380.0000,4100
2019,3,NTL,636000000000.0000,4110
2019,3,NTP,903743961923.0000,10
2019,3,NTP,645842711850.0000,21
2019,3,NTP,253080091360.0000,30
2019,3,NTP,82307423351.0000,70
2019,3,NTP,82307423351.0000,72
2019,3,NTP,204257541660.0000,1100
2019,3,NTP,1235140653784.0000,1300
2019,3,NTP,798293296432.0000,1400
2019,3,NTP,1850642545746.0000,3100
2019,3,NTP,2461531292834.0000,4100
2019,3,NTP,892403020000.0000,4110
2019,3,NTT,177101480582.0000,10
2019,3,NTT,163000796575.0000,21
2019,3,NTT,14091549923.0000,30
2019,3,NTT,-1178197242.0000,70
2019,3,NTT,-1178197242.0000,72
2019,3,NTT,1883707162.0000,1100
2019,3,NTT,149016345111.0000,1300
2019,3,NTT,191747030539.0000,1400
2019,3,NTT,393238188377.0000,3100
2019,3,NTT,167018268176.0000,4100
2019,3,NTT,185000000000.0000,4110
2019,3,NVL,1524634149618.0000,10
2019,3,NVL,984330461983.0000,21
2019,3,NVL,521811580387.0000,30
2019,3,NVL,286552552163.0000,70
2019,3,NVL,300610545832.0000,72
2019,3,NVL,4300966912717.0000,1100
2019,3,NVL,420864681735.0000,1200
2019,3,NVL,7758582757738.0000,1300
2019,3,NVL,43341218066969.0000,1400
2019,3,NVL,18360394834802.0000,3100
2019,3,NVL,22489985659704.0000,4100
2019,3,NVL,9372766740000.0000,4110
2019,3,NVT,73053415646.0000,10
2019,3,NVT,34030961782.0000,21
2019,3,NVT,38988845785.0000,30
2019,3,NVT,26405274976.0000,70
2019,3,NVT,19721758896.0000,72
2019,3,NVT,13502803731.0000,1100
2019,3,NVT,114188857535.0000,1200
2019,3,NVT,24284150103.0000,1300
2019,3,NVT,11864051628.0000,1400
2019,3,NVT,55501999514.0000,3100
2019,3,NVT,419566538409.0000,4100
2019,3,NVT,905000000000.0000,4110
2019,3,OCH,580418496608.0000,10
2019,3,OCH,272445454184.0000,21
2019,3,OCH,307804083090.0000,30
2019,3,OCH,94880348001.0000,70
2019,3,OCH,94350690073.0000,72
2019,3,OCH,373300861566.0000,1100
2019,3,OCH,132028445707.0000,1200
2019,3,OCH,778406795342.0000,1300
2019,3,OCH,260217674320.0000,1400
2019,3,OCH,1556164508297.0000,3100
2019,3,OCH,1260898532780.0000,4100
2019,3,OCH,2000000000000.0000,4110
2019,3,OGC,586662699607.0000,10
2019,3,OGC,283748696772.0000,21
2019,3,OGC,302745043501.0000,30
2019,3,OGC,81228566245.0000,70
2019,3,OGC,25826892336.0000,72
2019,3,OGC,411976853305.0000,1100
2019,3,OGC,154787186263.0000,1200
2019,3,OGC,1067644898730.0000,1300
2019,3,OGC,295161954361.0000,1400
2019,3,OGC,2404987521957.0000,3100
2019,3,OGC,820543858602.0000,4100
2019,3,OGC,3000000000000.0000,4110
2019,3,OIL,20824477539580.0000,10
2019,3,OIL,20227144239561.0000,21
2019,3,OIL,594349277242.0000,30
2019,3,OIL,24781888550.0000,70
2019,3,OIL,8413602762.0000,72
2019,3,OIL,2119659184441.0000,1100
2019,3,OIL,5427222306929.0000,1200
2019,3,OIL,10672706997542.0000,1300
2019,3,OIL,2691284752693.0000,1400
2019,3,OIL,16313006356669.0000,3100
2019,3,OIL,10863002357680.0000,4100
2019,3,OIL,10342295000000.0000,4110
2019,3,ONE,53271108196.0000,10
2019,3,ONE,44843455180.0000,21
2019,3,ONE,8427653016.0000,30
2019,3,ONE,758914637.0000,70
2019,3,ONE,758914637.0000,72
2019,3,ONE,14444459202.0000,1100
2019,3,ONE,87517267894.0000,1300
2019,3,ONE,169596941512.0000,1400
2019,3,ONE,180887936955.0000,3100
2019,3,ONE,95533408614.0000,4100
2019,3,ONE,79603100000.0000,4110
2019,3,OPC,272511949651.0000,10
2019,3,OPC,163252414489.0000,21
2019,3,OPC,105086147524.0000,30
2019,3,OPC,28393345947.0000,70
2019,3,OPC,29507256489.0000,72
2019,3,OPC,98196513329.0000,1100
2019,3,OPC,3068954572.0000,1200
2019,3,OPC,228637674425.0000,1300
2019,3,OPC,513029057411.0000,1400
2019,3,OPC,495450653498.0000,3100
2019,3,OPC,707232923008.0000,4100
2019,3,OPC,265772800000.0000,4110
2019,3,PAC,802370759212.0000,10
2019,3,PAC,592306499076.0000,21
2019,3,PAC,85184144762.0000,30
2019,3,PAC,34850862558.0000,70
2019,3,PAC,34850862558.0000,72
2019,3,PAC,53024226169.0000,1100
2019,3,PAC,656729740504.0000,1200
2019,3,PAC,256464860783.0000,1300
2019,3,PAC,491537331740.0000,1400
2019,3,PAC,1435252490127.0000,3100
2019,3,PAC,676130046531.0000,4100
2019,3,PAC,464717070000.0000,4110
2019,3,PAN,2026665949453.0000,10
2019,3,PAN,1617044923225.0000,21
2019,3,PAN,364735083091.0000,30
2019,3,PAN,115005783688.0000,70
2019,3,PAN,71494821110.0000,72
2019,3,PAN,1598305024655.0000,1100
2019,3,PAN,1165760923776.0000,1200
2019,3,PAN,848632283876.0000,1300
2019,3,PAN,1621417988313.0000,1400
2019,3,PAN,2642412211268.0000,3100
2019,3,PAN,5941140508324.0000,4100
2019,3,PAN,1701011410000.0000,4110
2019,3,PAP,7820996354.0000,70
2019,3,PAP,7820996354.0000,72
2019,3,PAP,875753011675.0000,1100
2019,3,PAP,3956183635.0000,1300
2019,3,PAP,20346553136.0000,3100
2019,3,PAP,1101067322460.0000,4100
2019,3,PAP,1100000000000.0000,4110
2019,3,PAS,314259983898.0000,10
2019,3,PAS,301725679934.0000,21
2019,3,PAS,12379739494.0000,30
2019,3,PAS,4547280077.0000,70
2019,3,PAS,4547280077.0000,72
2019,3,PAS,1259795092.0000,1100
2019,3,PAS,345531335910.0000,1300
2019,3,PAS,196711733018.0000,1400
2019,3,PAS,352045818820.0000,3100
2019,3,PAS,333912575690.0000,4100
2019,3,PAS,255000000000.0000,4110
2019,3,PBC,284046197932.0000,10
2019,3,PBC,250052780226.0000,21
2019,3,PBC,33993417706.0000,30
2019,3,PBC,7855496219.0000,70
2019,3,PBC,7855496219.0000,72
2019,3,PBC,72420719503.0000,1100
2019,3,PBC,57000000000.0000,1200
2019,3,PBC,881342298078.0000,1300
2019,3,PBC,146874169464.0000,1400
2019,3,PBC,933547226044.0000,3100
2019,3,PBC,479505304217.0000,4100
2019,3,PBC,400000000000.0000,4110
2019,3,PBK,4717062761.0000,10
2019,3,PBK,3760599552.0000,21
2019,3,PBK,956463209.0000,30
2019,3,PBK,62040470.0000,70
2019,3,PBK,62040470.0000,72
2019,3,PBK,7783161253.0000,1100
2019,3,PBK,9956272551.0000,1300
2019,3,PBK,365615704.0000,1400
2019,3,PBK,11222491345.0000,3100
2019,3,PBK,77856204612.0000,4100
2019,3,PBK,86423000000.0000,4110
2019,3,PBP,39788782889.0000,10
2019,3,PBP,37883987152.0000,21
2019,3,PBP,1679900737.0000,30
2019,3,PBP,-2467850180.0000,70
2019,3,PBP,-2467850180.0000,72
2019,3,PBP,4304815171.0000,1100
2019,3,PBP,2988873878.0000,1300
2019,3,PBP,66978152691.0000,1400
2019,3,PBP,70912859495.0000,3100
2019,3,PBP,56326589768.0000,4100
2019,3,PBP,47995160000.0000,4110
2019,3,PBT,88162564742.0000,10
2019,3,PBT,78699830451.0000,21
2019,3,PBT,9462734291.0000,30
2019,3,PBT,4797337827.0000,70
2019,3,PBT,4797337827.0000,72
2019,3,PBT,19139775328.0000,1100
2019,3,PBT,2000000000.0000,1200
2019,3,PBT,63393859911.0000,1300
2019,3,PBT,30292702787.0000,1400
2019,3,PBT,23731400058.0000,3100
2019,3,PBT,190667321750.0000,4100
2019,3,PBT,175222845365.0000,4110
2019,3,PC1,1252696695836.0000,10
2019,3,PC1,1070175657648.0000,21
2019,3,PC1,182521038188.0000,30
2019,3,PC1,82649576986.0000,70
2019,3,PC1,77493849173.0000,72
2019,3,PC1,665020360605.0000,1100
2019,3,PC1,150000000000.0000,1200
2019,3,PC1,1866978042663.0000,1300
2019,3,PC1,1610890155524.0000,1400
2019,3,PC1,2670826400378.0000,3100
2019,3,PC1,3614036796465.0000,4100
2019,3,PC1,1593242660000.0000,4110
2019,3,PCE,526068997488.0000,10
2019,3,PCE,509739006248.0000,21
2019,3,PCE,15659850240.0000,30
2019,3,PCE,4052388070.0000,70
2019,3,PCE,4052388070.0000,72
2019,3,PCE,31955942265.0000,1100
2019,3,PCE,40000000000.0000,1200
2019,3,PCE,17763677067.0000,1300
2019,3,PCE,63383058698.0000,1400
2019,3,PCE,33479198882.0000,3100
2019,3,PCE,161709653633.0000,4100
2019,3,PCE,100000000000.0000,4110
2019,3,PCG,74258279823.0000,10
2019,3,PCG,68202668199.0000,21
2019,3,PCG,6055611624.0000,30
2019,3,PCG,-4554356313.0000,70
2019,3,PCG,-4554356313.0000,72
2019,3,PCG,29988051714.0000,1100
2019,3,PCG,16700000000.0000,1200
2019,3,PCG,97190678513.0000,1300
2019,3,PCG,26497882816.0000,1400
2019,3,PCG,56294062112.0000,3100
2019,3,PCG,182234182559.0000,4100
2019,3,PCG,188700000000.0000,4110
2019,3,PCT,58902297109.0000,10
2019,3,PCT,53096895137.0000,21
2019,3,PCT,5805401972.0000,30
2019,3,PCT,966155814.0000,70
2019,3,PCT,966155814.0000,72
2019,3,PCT,27000886513.0000,1100
2019,3,PCT,223466847175.0000,1300
2019,3,PCT,3893578580.0000,1400
2019,3,PCT,29897455707.0000,3100
2019,3,PCT,274264833534.0000,4100
2019,3,PCT,230000000000.0000,4110
2019,3,PDB,114341430635.0000,10
2019,3,PDB,98747691907.0000,21
2019,3,PDB,15592882364.0000,30
2019,3,PDB,9609535685.0000,70
2019,3,PDB,9595964590.0000,72
2019,3,PDB,16505655187.0000,1100
2019,3,PDB,109500000.0000,1200
2019,3,PDB,137092720210.0000,1300
2019,3,PDB,24409122010.0000,1400
2019,3,PDB,115831357485.0000,3100
2019,3,PDB,138677098558.0000,4100
2019,3,PDB,89099810000.0000,4110
2019,3,PDC,13009949448.0000,10
2019,3,PDC,7857368814.0000,21
2019,3,PDC,5152580634.0000,30
2019,3,PDC,90662192.0000,70
2019,3,PDC,90662192.0000,72
2019,3,PDC,15490743298.0000,1100
2019,3,PDC,82462946910.0000,1300
2019,3,PDC,5327572011.0000,1400
2019,3,PDC,129457948956.0000,3100
2019,3,PDC,150359481796.0000,4100
2019,3,PDC,150000000000.0000,4110
2019,3,PDN,185491138966.0000,10
2019,3,PDN,124358034015.0000,21
2019,3,PDN,61133104951.0000,30
2019,3,PDN,39955032911.0000,70
2019,3,PDN,39955032911.0000,72
2019,3,PDN,187001314954.0000,1100
2019,3,PDN,91781673122.0000,1300
2019,3,PDN,588909604.0000,1400
2019,3,PDN,204211796441.0000,3100
2019,3,PDN,529195892457.0000,4100
2019,3,PDN,185219540000.0000,4110
2019,3,PDR,395788911282.0000,10
2019,3,PDR,144588702999.0000,21
2019,3,PDR,251200208283.0000,30
2019,3,PDR,160542711329.0000,70
2019,3,PDR,160543690570.0000,72
2019,3,PDR,230345896320.0000,1100
2019,3,PDR,2050579482386.0000,1300
2019,3,PDR,7016892432494.0000,1400
2019,3,PDR,1587890321464.0000,3100
2019,3,PDR,3892494192247.0000,4100
2019,3,PDR,3276579720000.0000,4110
2019,3,PDT,3563149987752.0000,10
2019,3,PDT,3515562081081.0000,21
2019,3,PDT,47587906671.0000,30
2019,3,PDT,12555853986.0000,70
2019,3,PDT,12555853986.0000,72
2019,3,PDV,168308853337.0000,10
2019,3,PDV,154259012480.0000,21
2019,3,PDV,14049840857.0000,30
2019,3,PDV,4817278292.0000,70
2019,3,PDV,4817278292.0000,72
2019,3,PDV,27251193387.0000,1100
2019,3,PDV,2580000000.0000,1200
2019,3,PDV,48338758872.0000,1300
2019,3,PDV,14142760707.0000,1400
2019,3,PDV,200731589460.0000,3100
2019,3,PDV,285161733505.0000,4100
2019,3,PDV,266000000000.0000,4110
2019,3,PEN,39147832363.0000,10
2019,3,PEN,34328941621.0000,21
2019,3,PEN,4818890742.0000,30
2019,3,PEN,296364939.0000,70
2019,3,PEN,296364939.0000,72
2019,3,PEN,5811999310.0000,1100
2019,3,PEN,59029826700.0000,1200
2019,3,PEN,143655432527.0000,1300
2019,3,PEN,70491601473.0000,1400
2019,3,PEN,234043700267.0000,3100
2019,3,PEN,82211990647.0000,4100
2019,3,PEN,50000000000.0000,4110
2019,3,PET,2554732717030.0000,10
2019,3,PET,2348558159715.0000,21
2019,3,PET,169748913018.0000,30
2019,3,PET,30030941072.0000,70
2019,3,PET,27183668900.0000,72
2019,3,PET,895528501893.0000,1100
2019,3,PET,24923300940.0000,1200
2019,3,PET,1767098073891.0000,1300
2019,3,PET,916696289696.0000,1400
2019,3,PET,3097249109077.0000,3100
2019,3,PET,1629321397661.0000,4100
2019,3,PET,866001240000.0000,4110
2019,3,PFL,7690486053.0000,10
2019,3,PFL,7573127861.0000,21
2019,3,PFL,117358192.0000,30
2019,3,PFL,-2877829727.0000,70
2019,3,PFL,-2877829727.0000,72
2019,3,PFL,2243147876.0000,1100
2019,3,PFL,7280780000.0000,1200
2019,3,PFL,86487918423.0000,1300
2019,3,PFL,81469088095.0000,1400
2019,3,PFL,210593116824.0000,3100
2019,3,PFL,305957629839.0000,4100
2019,3,PFL,500000000000.0000,4110
2019,3,PGC,751179898704.0000,10
2019,3,PGC,574641699845.0000,21
2019,3,PGC,167401537780.0000,30
2019,3,PGC,40530740059.0000,70
2019,3,PGC,39138583164.0000,72
2019,3,PGC,59370243897.0000,1100
2019,3,PGC,766906700000.0000,1200
2019,3,PGC,341120115388.0000,1300
2019,3,PGC,123219182848.0000,1400
2019,3,PGC,1059587005986.0000,3100
2019,3,PGC,831453523912.0000,4100
2019,3,PGC,603426380000.0000,4110
2019,3,PGD,2138148374608.0000,10
2019,3,PGD,1930773396108.0000,21
2019,3,PGD,207374978500.0000,30
2019,3,PGD,66996946545.0000,70
2019,3,PGD,66996946545.0000,72
2019,3,PGD,1680622095671.0000,1100
2019,3,PGD,776561042729.0000,1300
2019,3,PGD,63730896134.0000,1400
2019,3,PGD,1890634371368.0000,3100
2019,3,PGD,1315713447082.0000,4100
2019,3,PGD,899990250000.0000,4110
2019,3,PGN,33359028335.0000,10
2019,3,PGN,29563911331.0000,21
2019,3,PGN,3795117004.0000,30
2019,3,PGN,1990177477.0000,70
2019,3,PGN,1990177477.0000,72
2019,3,PGN,7760198097.0000,1100
2019,3,PGN,39780019813.0000,1300
2019,3,PGN,21122808781.0000,1400
2019,3,PGN,44050220214.0000,3100
2019,3,PGN,36089196218.0000,4100
2019,3,PGN,33000000000.0000,4110
2019,3,PGS,1630695346639.0000,10
2019,3,PGS,1248421174132.0000,21
2019,3,PGS,275672639328.0000,30
2019,3,PGS,21497650631.0000,70
2019,3,PGS,21497650631.0000,72
2019,3,PGS,183385237974.0000,1100
2019,3,PGS,7654000000.0000,1200
2019,3,PGS,575920929153.0000,1300
2019,3,PGS,95804838408.0000,1400
2019,3,PGS,997332122663.0000,3100
2019,3,PGS,970358603218.0000,4100
2019,3,PGS,500000000000.0000,4110
2019,3,PGT,152800110.0000,10
2019,3,PGT,48260136.0000,21
2019,3,PGT,104539974.0000,30
2019,3,PGT,-2049476057.0000,70
2019,3,PGT,-1989520605.0000,72
2019,3,PGT,22620622134.0000,1100
2019,3,PGT,20200816147.0000,1200
2019,3,PGT,39968038188.0000,1300
2019,3,PGT,40511921.0000,1400
2019,3,PGT,40644122139.0000,3100
2019,3,PGT,63457801551.0000,4100
2019,3,PGT,92418010000.0000,4110
2019,3,PGV,10441594732258.0000,10
2019,3,PGV,9126408128712.0000,21
2019,3,PGV,1315186603546.0000,30
2019,3,PGV,73962221532.0000,70
2019,3,PGV,72036536347.0000,72
2019,3,PGV,2011139061575.0000,1100
2019,3,PGV,4334650000000.0000,1200
2019,3,PGV,9404034756987.0000,1300
2019,3,PGV,2855883106960.0000,1400
2019,3,PGV,10578377287305.0000,3100
2019,3,PGV,11649669654336.0000,4100
2019,3,PGV,10699695770000.0000,4110
2019,3,PHC,737962808701.0000,10
2019,3,PHC,685396314072.0000,21
2019,3,PHC,52566494629.0000,30
2019,3,PHC,17197369954.0000,70
2019,3,PHC,16670614231.0000,72
2019,3,PHC,103457871539.0000,1100
2019,3,PHC,10691330677.0000,1200
2019,3,PHC,1306588449876.0000,1300
2019,3,PHC,1314093240301.0000,1400
2019,3,PHC,2366943964356.0000,3100
2019,3,PHC,458070667901.0000,4100
2019,3,PHC,234077550000.0000,4110
2019,3,PHH,189931597798.0000,10
2019,3,PHH,168309735815.0000,21
2019,3,PHH,21621861983.0000,30
2019,3,PHH,4445656805.0000,70
2019,3,PHH,2647273714.0000,72
2019,3,PHH,7424314720.0000,1100
2019,3,PHH,150007114219.0000,1300
2019,3,PHH,616645579770.0000,1400
2019,3,PHH,738353528796.0000,3100
2019,3,PHH,286496389131.0000,4100
2019,3,PHH,200000000000.0000,4110
2019,3,PHN,90723779516.0000,10
2019,3,PHN,70368578981.0000,21
2019,3,PHN,17868136129.0000,30
2019,3,PHN,5842787593.0000,70
2019,3,PHN,5842787593.0000,72
2019,3,PHN,9151200623.0000,1100
2019,3,PHN,25405735736.0000,1300
2019,3,PHN,52324412265.0000,1400
2019,3,PHN,32163236956.0000,3100
2019,3,PHN,106165360944.0000,4100
2019,3,PHN,72539110000.0000,4110
2019,3,PHP,499961392504.0000,10
2019,3,PHP,307222355019.0000,21
2019,3,PHP,192739037485.0000,30
2019,3,PHP,129086888563.0000,70
2019,3,PHP,97457934200.0000,72
2019,3,PHP,194586988498.0000,1100
2019,3,PHP,2163935000000.0000,1200
2019,3,PHP,334456190017.0000,1300
2019,3,PHP,53844162892.0000,1400
2019,3,PHP,612078001957.0000,3100
2019,3,PHP,4374255812713.0000,4100
2019,3,PHP,3269600000000.0000,4110
2019,3,PHR,589313699332.0000,10
2019,3,PHR,395292364015.0000,21
2019,3,PHR,194021335317.0000,30
2019,3,PHR,472479797498.0000,70
2019,3,PHR,444807839806.0000,72
2019,3,PHR,509364166561.0000,1100
2019,3,PHR,895637926521.0000,1200
2019,3,PHR,185864618540.0000,1300
2019,3,PHR,383548399015.0000,1400
2019,3,PHR,679337041794.0000,3100
2019,3,PHR,3191630610926.0000,4100
2019,3,PHR,1354991980000.0000,4110
2019,3,PIA,25316070244.0000,10
2019,3,PIA,11992706687.0000,21
2019,3,PIA,13323363557.0000,30
2019,3,PIA,3299792131.0000,70
2019,3,PIA,3299792131.0000,72
2019,3,PIA,37284846310.0000,1100
2019,3,PIA,22753807073.0000,1300
2019,3,PIA,10482062066.0000,1400
2019,3,PIA,26168561739.0000,3100
2019,3,PIA,54558275526.0000,4100
2019,3,PIA,39000000000.0000,4110
2019,3,PIC,12557708302.0000,10
2019,3,PIC,10542360363.0000,21
2019,3,PIC,2015347939.0000,30
2019,3,PIC,-4734280333.0000,70
2019,3,PIC,-4734280333.0000,72
2019,3,PIC,6570245583.0000,1100
2019,3,PIC,1500000000.0000,1200
2019,3,PIC,8673967763.0000,1300
2019,3,PIC,1154726834.0000,1400
2019,3,PIC,23477635835.0000,3100
2019,3,PIC,339983267279.0000,4100
2019,3,PIC,333398910000.0000,4110
2019,3,PIS,208906560663.0000,10
2019,3,PIS,187194430625.0000,21
2019,3,PIS,21712130038.0000,30
2019,3,PIS,5906340210.0000,70
2019,3,PIS,3926570153.0000,72
2019,3,PIS,15899969007.0000,1100
2019,3,PIS,19075995125.0000,1200
2019,3,PIS,190154886582.0000,1300
2019,3,PIS,48150257201.0000,1400
2019,3,PIS,201222794972.0000,3100
2019,3,PIS,366670789665.0000,4100
2019,3,PIS,275000000000.0000,4110
2019,3,PIT,230632462335.0000,10
2019,3,PIT,209692344481.0000,21
2019,3,PIT,20868981857.0000,30
2019,3,PIT,3440300373.0000,70
2019,3,PIT,3440300373.0000,72
2019,3,PIT,1998119817.0000,1100
2019,3,PIT,3760322558.0000,1200
2019,3,PIT,85130334714.0000,1300
2019,3,PIT,102950779124.0000,1400
2019,3,PIT,232484131732.0000,3100
2019,3,PIT,118198750477.0000,4100
2019,3,PIT,151993450000.0000,4110
2019,3,PIV,-320797324.0000,70
2019,3,PIV,-320797324.0000,72
2019,3,PIV,95676314.0000,1100
2019,3,PIV,4235614634.0000,1300
2019,3,PIV,7984185721.0000,3100
2019,3,PIV,155438391743.0000,4100
2019,3,PIV,173249420000.0000,4110
2019,3,PJC,293171754003.0000,10
2019,3,PJC,276716828065.0000,21
2019,3,PJC,16454925938.0000,30
2019,3,PJC,5056709137.0000,70
2019,3,PJC,5056709137.0000,72
2019,3,PJC,9289684633.0000,1100
2019,3,PJC,207151000.0000,1200
2019,3,PJC,40992527582.0000,1300
2019,3,PJC,12371729451.0000,1400
2019,3,PJC,131096366333.0000,3100
2019,3,PJC,103219142468.0000,4100
2019,3,PJC,58615560000.0000,4110
2019,3,PJT,159015568648.0000,10
2019,3,PJT,139540911740.0000,21
2019,3,PJT,19474656908.0000,30
2019,3,PJT,8015604716.0000,70
2019,3,PJT,8015604716.0000,72
2019,3,PJT,121109364276.0000,1100
2019,3,PJT,20651330036.0000,1300
2019,3,PJT,30422098361.0000,1400
2019,3,PJT,218665022506.0000,3100
2019,3,PJT,212716333384.0000,4100
2019,3,PJT,153604780000.0000,4110
2019,3,PLC,1171020530095.0000,10
2019,3,PLC,995028858662.0000,21
2019,3,PLC,175991671433.0000,30
2019,3,PLC,26154053578.0000,70
2019,3,PLC,26154053578.0000,72
2019,3,PLC,344976401281.0000,1100
2019,3,PLC,121945000000.0000,1200
2019,3,PLC,1556470843239.0000,1300
2019,3,PLC,1167151945605.0000,1400
2019,3,PLC,2995160514834.0000,3100
2019,3,PLC,1292732533459.0000,4100
2019,3,PLC,807988390000.0000,4110
2019,3,PLE,4816344569.0000,10
2019,3,PLE,4530759720.0000,21
2019,3,PLE,285584849.0000,30
2019,3,PLE,135602017.0000,70
2019,3,PLE,135602017.0000,72
2019,3,PLP,307510220408.0000,10
2019,3,PLP,282111180007.0000,21
2019,3,PLP,25399040401.0000,30
2019,3,PLP,5217212258.0000,70
2019,3,PLP,5217212258.0000,72
2019,3,PLP,14014129301.0000,1100
2019,3,PLP,5300000000.0000,1200
2019,3,PLP,278447006248.0000,1300
2019,3,PLP,216517652308.0000,1400
2019,3,PLP,410445992149.0000,3100
2019,3,PLP,384639683229.0000,4100
2019,3,PLP,250000000000.0000,4110
2019,3,PLX,48651686655025.0000,10
2019,3,PLX,45262961731982.0000,21
2019,3,PLX,3377139456461.0000,30
2019,3,PLX,1112213868709.0000,70
2019,3,PLX,959586522704.0000,72
2019,3,PLX,8202713677416.0000,1100
2019,3,PLX,8193573158953.0000,1200
2019,3,PLX,8497404678288.0000,1300
2019,3,PLX,9866378884455.0000,1400
2019,3,PLX,31339903516434.0000,3100
2019,3,PLX,24906535014882.0000,4100
2019,3,PLX,12938780810000.0000,4110
2019,3,PMB,309519852906.0000,10
2019,3,PMB,292674927593.0000,21
2019,3,PMB,12274025313.0000,30
2019,3,PMB,817894899.0000,70
2019,3,PMB,817894899.0000,72
2019,3,PMB,70896227471.0000,1100
2019,3,PMB,50978008767.0000,1300
2019,3,PMB,65884425221.0000,1400
2019,3,PMB,60806033689.0000,3100
2019,3,PMB,145218791634.0000,4100
2019,3,PMB,120000000000.0000,4110
2019,3,PMC,116706617052.0000,10
2019,3,PMC,70288968765.0000,21
2019,3,PMC,46384622840.0000,30
2019,3,PMC,19209409126.0000,70
2019,3,PMC,19209409126.0000,72
2019,3,PMC,148649390419.0000,1100
2019,3,PMC,62938917071.0000,1300
2019,3,PMC,98735628870.0000,1400
2019,3,PMC,47444938645.0000,3100
2019,3,PMC,317018383561.0000,4100
2019,3,PMC,93325730000.0000,4110
2019,3,PME,456262120553.0000,10
2019,3,PME,232675000828.0000,21
2019,3,PME,221477609788.0000,30
2019,3,PME,74163174102.0000,70
2019,3,PME,74163174102.0000,72
2019,3,PME,31518265160.0000,1100
2019,3,PME,708638234123.0000,1300
2019,3,PME,554978399709.0000,1400
2019,3,PME,398785395394.0000,3100
2019,3,PME,1857635390174.0000,4100
2019,3,PME,750116250000.0000,4110
2019,3,PMG,357898923214.0000,10
2019,3,PMG,286358280619.0000,21
2019,3,PMG,62175006321.0000,30
2019,3,PMG,16210573890.0000,70
2019,3,PMG,14959066921.0000,72
2019,3,PMG,31975831744.0000,1100
2019,3,PMG,298988435588.0000,1300
2019,3,PMG,15078012561.0000,1400
2019,3,PMG,696330995829.0000,3100
2019,3,PMG,528160369156.0000,4100
2019,3,PMG,421240940000.0000,4110
2019,3,PMP,99894861148.0000,10
2019,3,PMP,88023130621.0000,21
2019,3,PMP,11871730527.0000,30
2019,3,PMP,1332877778.0000,70
2019,3,PMP,1332877778.0000,72
2019,3,PMP,2026446176.0000,1100
2019,3,PMP,67812827221.0000,1300
2019,3,PMP,84733193277.0000,1400
2019,3,PMP,152722075759.0000,3100
2019,3,PMP,60023374358.0000,4100
2019,3,PMP,42000000000.0000,4110
2019,3,PMS,264055543767.0000,10
2019,3,PMS,244344315695.0000,21
2019,3,PMS,19711228072.0000,30
2019,3,PMS,3804563953.0000,70
2019,3,PMS,3804563953.0000,72
2019,3,PMS,6907965785.0000,1100
2019,3,PMS,41257914.0000,1200
2019,3,PMS,73905674532.0000,1300
